monsterident;datum;fewsparametercategorie;fewsparameternaam;meetwaarde;eenheid
WN_FC2003050058;2003-05-02 08:55;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.05;mg/l
WN_FC2003050701;2003-05-13 12:12;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);1.04;mg/l
WN_FC2003060142;2003-06-03 09:25;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.297;mg/l
WN_FC2003060267;2003-06-04 08:50;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.659;mg/l
WN_FC2003060259;2003-06-04 09:50;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.652;mg/l
WN_FC2003060554;2003-06-10 12:12;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);1.56;mg/l
WN_FC2003062050;2003-07-01 09:25;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.139;mg/l
WN_FC2003070088;2003-07-02 09:15;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.466;mg/l
WN_FC2003070385;2003-07-07 09:40;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.474;mg/l
WN_FC2003070607;2003-07-09 11:11;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);1.27;mg/l
WN_FC2003080534;2003-08-08 11:11;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.141;mg/l
WN_FC2003080856;2003-08-13 13:13;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.988;mg/l
WN_FC2003081060;2003-08-15 09:35;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);1.49;mg/l
WN_FC2003081077;2003-08-15 12:12;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.074;mg/l
WN_FC2003090216;2003-09-03 09:35;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.199;mg/l
WN_FC2003090335;2003-09-04 13:13;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);1.88;mg/l
WN_FC2003090958;2003-09-11 12:12;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);1.54;mg/l
WN_FC2003100303;2003-10-06 12:12;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.692;mg/l
WN_FC2003100540;2003-10-09 10:10;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.666;mg/l
WN_FC2003100596;2003-10-10 09:55;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.732;mg/l
WN_FC2003110126;2003-11-05 10:10;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.252;mg/l
WN_FC2003110232;2003-11-06 10:10;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.282;mg/l
WN_FC2003110330;2003-11-07 09:20;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.781;mg/l
WN_FC2003120013;2003-12-01 10:10;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.913;mg/l
WN_FC2003120023;2003-12-01 11:11;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.467;mg/l
WN_FC2003120067;2003-12-02 09:05;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.398;mg/l
WN_FC2004010197;2004-01-07 14:14;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);6.67;mg/l
WN_FC2004010631;2004-01-15 09:20;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.511;mg/l
WN_FC2004011026;2004-01-22 11:11;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.619;mg/l
WN_FC2004020200;2004-02-04 12:12;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);3.87;mg/l
WN_FC2004020833;2004-02-16 08:55;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.176;mg/l
WN_FC2004021318;2004-02-23 09:50;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.309;mg/l
WN_FC2004030223;2004-03-04 09:35;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);5.89;mg/l
WN_FC2004031248;2004-03-23 10:10;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.114;mg/l
WN_FC2004040020;2004-04-01 12:12;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);2.23;mg/l
WN_FC2004040221;2004-04-06 09:15;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.793;mg/l
WN_FC2004040563;2004-04-13 09:15;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);5.7;mg/l
WN_FC2004041225;2004-04-21 13:13;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.107;mg/l
WN_FC2004041303;2004-04-22 09:37;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.174;mg/l
WN_FC2004050067;2004-05-04 11:11;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.903;mg/l
WN_FC2004050521;2004-05-11 11:11;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);6.13;mg/l
WN_FC2004050585;2004-05-12 11:11;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.069;mg/l
WN_FC2004051527;2004-05-26 09:45;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);6.33;mg/l
WN_FC2004061254;2004-06-17 08:55;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);6.28;mg/l
WN_FC2004061263;2004-06-17 10:10;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.191;mg/l
WN_FC2004061557;2004-06-22 14:14;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);1.81;mg/l
WN_FC2004061701;2004-06-23 10:10;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.098;mg/l
WN_FC2004070739;2004-07-14 09:25;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.143;mg/l
WN_FC2004070758;2004-07-14 12:12;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);5.65;mg/l
WN_FC2004071129;2004-07-20 11:11;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);1.5;mg/l
WN_FC2004071190;2004-07-21 10:10;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.37;mg/l
WN_FC2004080123;2004-08-04 10:10;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.116;mg/l
WN_FC2004080869;2004-08-16 10:10;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);1.16;mg/l
WN_FC2004081025;2004-08-18 10:10;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.092;mg/l
WN_FC2004081451;2004-08-25 10:10;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);4.39;mg/l
WN_FC2004090474;2004-09-09 11:11;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.232;mg/l
WN_FC2004090895;2004-09-14 10:10;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);1.87;mg/l
WN_FC2004090886;2004-09-14 11:11;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);6.36;mg/l
WN_FC2004090952;2004-09-15 10:10;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.286;mg/l
WN_FC2004100246;2004-10-06 12:12;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);1.61;mg/l
WN_FC2004100907;2004-10-19 12:12;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.612;mg/l
WN_FC2004110089;2004-11-03 13:13;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);1.1;mg/l
WN_FC2004111070;2004-11-17 12:12;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);1.18;mg/l
WN_FC2004120386;2004-12-08 10:10;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);1.94;mg/l
WN_FC2005010382;2005-01-10 10:10;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.37;mg/l
WN_FC2005011349;2005-01-27 10:10;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.72;mg/l
WN_FC2005011340;2005-01-27 11:11;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.39;mg/l
WN_FC2005020267;2005-02-07 10:10;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.44;mg/l
WN_FC2005021090;2005-02-22 10:10;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.48;mg/l
WN_FC2005021238;2005-02-23 10:10;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.1;mg/l
WN_FC2005030438;2005-03-10 10:10;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.11;mg/l
WN_FC2005031094;2005-03-22 10:10;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.13;mg/l
WN_FC2005031085;2005-03-22 12:12;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.07;mg/l
WN_FC2005031630;2005-03-31 10:10;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.2;mg/l
WN_FC2005040278;2005-04-07 09:45;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.13;mg/l
WN_FC2005040333;2005-04-08 08:30;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.059;mg/l
WN_FC2005040822;2005-04-18 09:45;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.03;mg/l
WN_FC2005041070;2005-04-20 11:11;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.244;mg/l
WN_FC2005041290;2005-04-25 12:12;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.079;mg/l
WN_FC2005050008;2005-05-02 09:30;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.327;mg/l
WN_FC2005050571;2005-05-11 08:30;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.03;mg/l
WN_FC2005121534;2005-05-20 10:10;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.04;mg/l
WN_FC2005121537;2005-05-20 12:12;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.75;mg/l
WN_FC2005122567;2005-05-30 14:14;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.08;mg/l
WN_FC2005123519;2005-06-07 09:30;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.09;mg/l
WN_FC2005123500;2005-06-09 11:11;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);1.9;mg/l
WN_FC2005124252;2005-06-17 09:00;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.09;mg/l
WN_FC2005124240;2005-06-17 12:12;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);2.2;mg/l
WN_FC2005125406;2005-07-01 12:12;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.06;mg/l
WN_FC2005126039;2005-07-04 09:30;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.49;mg/l
WN_FC2005126332;2005-07-07 09:15;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.13;mg/l
WN_FC2005126895;2005-07-15 08:00;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);1.5;mg/l
WN_FC2005126907;2005-07-15 09:20;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.22;mg/l
WN_FC2005127939;2005-07-29 13:13;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.14;mg/l
WN_FC2005128619;2005-08-02 14:14;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);2.2;mg/l
WN_FC2005129198;2005-08-09 09:40;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.04;mg/l
WN_FC2005129236;2005-08-12 09:50;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.16;mg/l
WN_FC2005130121;2005-08-17 11:11;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);2.0;mg/l
WN_FC2005130683;2005-08-25 12:12;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.07;mg/l
WN_FC2005131669;2005-09-06 08:30;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.05;mg/l
WN_FC2005131660;2005-09-08 09:40;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.29;mg/l
WN_FC2005132913;2005-09-15 08:45;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.17;mg/l
WN_FC2005133304;2005-09-20 09:30;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);1.2;mg/l
WN_FC2005133378;2005-09-28 13:13;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.04;mg/l
WN_FC2005134740;2005-10-03 08:55;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);1.9;mg/l
WN_FC2005135125;2005-10-10 08:45;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.24;mg/l
WN_FC2005135807;2005-10-10 09:14;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.44;mg/l
WN_FC2005138261;2005-11-03 10:10;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);1.6;mg/l
WN_FC2005138552;2005-11-07 08:35;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);2.4;mg/l
WN_FC2005138630;2005-11-09 09:00;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.33;mg/l
WN_FC2005139184;2005-11-17 12:12;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.1;mg/l
WN_FC2005141066;2005-12-07 09:30;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);1.9;mg/l
WN_FC2005141540;2005-12-13 09:20;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);1.4;mg/l
WN_FC2005141167;2005-12-20 11:11;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);2.8;mg/l
WN_FC2006146892;2006-02-21 08:30;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);1.4;mg/l
WN_FC2006152630;2006-04-21 09:40;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.39;mg/l
WN_FC2006154354;2006-05-03 13:13;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.06;mg/l
WN_FC2006155999;2006-05-19 07:30;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.7;mg/l
WN_FC2006156099;2006-05-23 12:12;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);3.1;mg/l
WN_FC2006158831;2006-06-20 09:15;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.22;mg/l
WN_FC2006160055;2006-06-22 07:30;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.1;mg/l
WN_FC2006161571;2006-07-13 11:11;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.12;mg/l
WN_FC2006162247;2006-07-20 12:12;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.2;mg/l
WN_FC2006162609;2006-07-24 07:30;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.32;mg/l
WN_FC2006162908;2006-07-28 13:13;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.64;mg/l
WN_FC2006164158;2006-08-10 10:10;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.34;mg/l
WN_FC2006164476;2006-08-15 09:30;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.23;mg/l
WN_FC2006165624;2006-08-23 08:55;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.39;mg/l
WN_FC2006166340;2006-08-29 12:12;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);2.2;mg/l
WN_FC2006167906;2006-09-14 09:00;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);1.6;mg/l
WN_FC2006168065;2006-09-14 12:12;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.19;mg/l
WN_FC2006168779;2006-09-21 11:11;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);1.3;mg/l
WN_FC2006169181;2006-09-28 11:11;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.63;mg/l
WN_FC2006170770;2006-10-20 09:35;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.44;mg/l
WN_FC2006173645;2006-11-17 08:30;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);1.4;mg/l
WN_FC2006176369;2006-12-27 08:40;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);1.8;mg/l
WN_FC2007178152;2007-01-15 10:50;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);1.2;mg/l
WN_FC2007178551;2007-01-18 10:00;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.77;mg/l
WN_FC2007178480;2007-01-18 10:33;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.27;mg/l
WN_FC2007178384;2007-01-18 11:00;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.24;mg/l
WN_FC2007178736;2007-01-24 12:35;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.05;mg/l
WN_FC2007178286;2007-01-31 09:00;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.42;mg/l
WN_FC2007180672;2007-02-20 13:45;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.03;mg/l
WN_FC2007181071;2007-02-22 08:35;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.67;mg/l
WN_FC2007181073;2007-02-22 09:15;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.8;mg/l
WN_FC2007181208;2007-02-26 09:50;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.38;mg/l
WN_FC2007181710;2007-02-28 09:00;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.29;mg/l
WN_FC2007181711;2007-02-28 10:30;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.78;mg/l
WN_FC2007182029;2007-03-07 12:36;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.04;mg/l
WN_FC2007182080;2007-03-08 09:30;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.41;mg/l
WN_FC2007183387;2007-03-22 10:50;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.78;mg/l
WN_FC2007183389;2007-03-23 09:15;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.52;mg/l
WN_FC2007183790;2007-03-28 08:45;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.17;mg/l
WN_FC2007184720;2007-04-12 01:35;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);7.7;mg/l
WN_FC2007184714;2007-04-12 09:20;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.06;mg/l
WN_FC2007184509;2007-04-18 09:00;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.06;mg/l
WN_FC2007184817;2007-04-18 11:50;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.15;mg/l
WN_FC2007186055;2007-04-24 12:45;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.2;mg/l
WN_FC2007186057;2007-04-24 14:00;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.12;mg/l
WN_FC2007186043;2007-04-26 10:50;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.57;mg/l
WN_FC2007187017;2007-05-02 08:25;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.1;mg/l
WN_FC2007187023;2007-05-03 11:55;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);9.3;mg/l
WN_FC2007187198;2007-05-14 09:20;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.04;mg/l
WN_FC2007188052;2007-05-16 11:40;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.24;mg/l
WN_FC2007188414;2007-05-24 07:15;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.14;mg/l
WN_FC2007188390;2007-05-24 08:20;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.04;mg/l
WN_FC2007188412;2007-05-24 08:40;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.38;mg/l
WN_FC2007189584;2007-06-06 08:35;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.62;mg/l
WN_FC2007189590;2007-06-06 11:55;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);7.0;mg/l
WN_FC2007190011;2007-06-12 00:25;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.03;mg/l
WN_FC2007190054;2007-06-13 10:35;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.15;mg/l
WN_FC2007191884;2007-06-26 01:00;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.73;mg/l
WN_FC2007191882;2007-06-26 12:00;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.48;mg/l
WN_FC2007191927;2007-06-29 10:05;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.65;mg/l
WN_FC2007192275;2007-07-02 10:00;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.79;mg/l
WN_FC2007192292;2007-07-02 12:40;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);6.9;mg/l
WN_FC2007192678;2007-07-10 00:00;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.04;mg/l
WN_FC2007192715;2007-07-11 08:50;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.26;mg/l
WN_FC2007193681;2007-07-26 00:00;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.31;mg/l
WN_FC2007193679;2007-07-26 10:30;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.14;mg/l
WN_FC2007193667;2007-07-26 11:40;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.9;mg/l
WN_FC2007195022;2007-08-10 09:30;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.32;mg/l
WN_FC2007195039;2007-08-10 12:30;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);7.2;mg/l
WN_FC2007195156;2007-08-14 11:05;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.05;mg/l
WN_FC2007196256;2007-08-16 08:55;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.32;mg/l
WN_FC2007196258;2007-08-16 11:29;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.3;mg/l
WN_FC2007195351;2007-08-21 09:30;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.29;mg/l
WN_FC2007196525;2007-08-30 09:29;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);1.7;mg/l
WN_FC2007197945;2007-09-12 10:40;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.14;mg/l
WN_FC2007197957;2007-09-18 08:55;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.45;mg/l
WN_FC2007197975;2007-09-18 11:40;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);8.5;mg/l
WN_FC2007197688;2007-09-19 10:53;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.08;mg/l
WN_FC2007199127;2007-09-27 09:50;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.15;mg/l
WN_FC2007199136;2007-09-27 12:00;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.36;mg/l
WN_FC2007199119;2007-09-28 09:15;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.61;mg/l
WN_FC2007199958;2007-10-10 10:00;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.3;mg/l
WN_FC2007199606;2007-10-10 11:45;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.04;mg/l
WN_FC2007201727;2007-10-25 09:35;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.55;mg/l
WN_FC2007201736;2007-10-25 10:55;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.31;mg/l
WN_FC2007201942;2007-10-26 10:35;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);3.4;mg/l
WN_FC2007202792;2007-11-07 12:27;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.05;mg/l
WN_FC2007203219;2007-11-13 09:44;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.47;mg/l
WN_FC2007203674;2007-11-22 08:16;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.8;mg/l
WN_FC2007203665;2007-11-22 10:05;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.22;mg/l
WN_FC2007204468;2007-11-29 10:47;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);2.3;mg/l
WN_FC2007205070;2007-12-06 13:40;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.03;mg/l
WN_FC2007205470;2007-12-10 09:40;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.65;mg/l
WN_FC2007206161;2007-12-13 12:10;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);1.5;mg/l
WN_FC2007206169;2007-12-14 09:45;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);1.6;mg/l
WN_FC2007206178;2007-12-14 11:25;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);1.2;mg/l
WN_FC2008207574;2008-01-14 08:40;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.77;mg/l
WN_FC2008207966;2008-01-14 09:55;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.92;mg/l
WN_FC2008208154;2008-01-22 12:40;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.03;mg/l
WN_FC2008209641;2008-02-07 08:29;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);1.3;mg/l
WN_FC2008210006;2008-02-11 10:30;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.72;mg/l
WN_FC2008209923;2008-02-15 09:38;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.58;mg/l
WN_FC2008210926;2008-02-27 08:50;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.05;mg/l
WN_FC2008211152;2008-02-28 08:27;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.39;mg/l
